user_id,date,day_of_week,age,gender,weight_kg,height_cm,fitness_level,primary_sport,recovery_score,day_strain,sleep_hours,sleep_efficiency,sleep_performance,light_sleep_hours,rem_sleep_hours,deep_sleep_hours,wake_ups,time_to_fall_asleep_min,hrv,resting_heart_rate,hrv_baseline,rhr_baseline,respiratory_rate,skin_temp_deviation,calories_burned,workout_completed,activity_type,activity_duration_min,activity_strain,avg_heart_rate,max_heart_rate,activity_calories,hr_zone_1_min,hr_zone_2_min,hr_zone_3_min,hr_zone_4_min,hr_zone_5_min,workout_time_of_day
USER_00001,2023-03-29,Wednesday,56,Female,53.9,167.2,Beginner,Weight Training,61.4,10.16,5.69,83.7,100.0,3.34,1.3,1.05,0,5.0,103.7,54.4,101,59,17.9,-0.25,3085.0,1,Weight Training,55,11.03,128.1,144.5,485.0,5.5,13.5,15.0,17.2,3.7,Morning
USER_00001,2023-03-30,Thursday,56,Female,53.9,167.2,Beginner,Weight Training,67.9,4.25,7.37,56.3,100.0,4.33,1.64,1.39,0,15.2,106.2,57.5,101,59,14.8,0.91,2574.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-03-31,Friday,56,Female,53.9,167.2,Beginner,Weight Training,62.8,7.44,7.13,82.1,100.0,4.09,1.74,1.3,0,5.0,106.7,52.9,101,59,16.1,0.04,3260.0,1,Yoga,48,2.65,111.8,128.2,102.0,18.5,20.6,8.0,0.9,0.0,Morning
USER_00001,2023-04-01,Saturday,56,Female,53.9,167.2,Beginner,Weight Training,55.0,9.79,6.95,77.2,100.0,4.42,1.48,1.05,0,5.1,90.3,54.1,101,59,19.0,-0.16,3218.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-04-02,Sunday,56,Female,53.9,167.2,Beginner,Weight Training,61.4,12.04,6.03,84.6,100.0,3.45,1.43,1.15,0,5.0,86.8,60.0,101,59,17.1,-0.11,3487.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-04-03,Monday,56,Female,53.9,167.2,Beginner,Weight Training,50.0,13.44,5.82,67.2,100.0,3.34,1.42,1.06,2,5.2,83.3,60.2,101,59,16.6,-0.12,4138.0,1,Weight Training,49,9.0,124.2,140.6,356.0,10.9,12.8,15.6,5.4,4.7,Afternoon
USER_00001,2023-04-04,Tuesday,56,Female,53.9,167.2,Beginner,Weight Training,42.9,15.17,5.66,60.6,100.0,3.35,1.25,1.06,0,5.0,97.9,62.8,101,59,14.3,-0.09,4279.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-04-05,Wednesday,56,Female,53.9,167.2,Beginner,Weight Training,80.0,9.02,6.27,61.4,100.0,3.6,1.53,1.15,1,10.9,117.9,52.9,101,59,16.9,0.59,2956.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-04-06,Thursday,56,Female,53.9,167.2,Beginner,Weight Training,95.6,11.49,6.66,78.0,100.0,3.85,1.56,1.25,1,5.0,118.9,52.0,101,59,16.0,0.78,3274.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-04-07,Friday,56,Female,53.9,167.2,Beginner,Weight Training,64.4,8.98,5.06,79.8,100.0,2.97,1.14,0.94,0,5.0,100.2,56.1,101,59,15.5,0.06,3649.0,1,Weight Training,66,9.32,124.8,141.2,492.0,13.2,19.5,21.0,7.3,5.0,Afternoon
USER_00001,2023-04-08,Saturday,56,Female,53.9,167.2,Beginner,Weight Training,56.4,9.19,5.76,61.2,100.0,3.62,1.26,0.88,1,6.7,105.7,60.0,101,59,14.2,0.53,3270.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-04-09,Sunday,56,Female,53.9,167.2,Beginner,Weight Training,53.6,8.0,6.68,78.8,100.0,3.96,1.65,1.07,1,5.0,101.6,59.2,101,59,14.3,0.84,3334.0,1,Cycling,113,11.08,128.2,144.6,1001.0,15.6,23.4,35.6,31.5,6.9,Evening
USER_00001,2023-04-10,Monday,56,Female,53.9,167.2,Beginner,Weight Training,78.1,11.42,4.0,68.4,100.0,2.3,0.95,0.75,0,5.0,90.6,58.1,101,59,14.9,0.18,3537.0,1,Weight Training,47,11.77,129.6,146.0,443.0,6.7,8.5,13.3,15.1,3.5,Morning
USER_00001,2023-04-11,Tuesday,56,Female,53.9,167.2,Beginner,Weight Training,60.1,11.19,6.84,90.3,100.0,4.22,1.49,1.13,1,5.0,97.8,60.9,101,59,14.2,-0.53,3506.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-04-12,Wednesday,56,Female,53.9,167.2,Beginner,Weight Training,69.8,14.93,7.88,61.6,100.0,4.87,1.71,1.3,0,5.0,86.0,64.4,101,59,16.5,-0.3,4115.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-04-13,Thursday,56,Female,53.9,167.2,Beginner,Weight Training,72.2,10.86,6.19,84.3,100.0,3.76,1.43,1.0,1,5.0,112.4,58.4,101,59,14.2,-0.1,3401.0,1,Swimming,57,13.18,132.3,148.7,601.0,7.0,10.8,15.3,18.2,5.6,Evening
USER_00001,2023-04-14,Friday,56,Female,53.9,167.2,Beginner,Weight Training,71.3,10.34,6.29,61.6,100.0,3.95,1.31,1.02,0,5.0,108.1,58.1,101,59,19.2,-0.44,3375.0,1,Walking,42,2.57,111.6,128.0,86.0,17.2,17.9,4.8,2.1,0.0,Evening
USER_00001,2023-04-15,Saturday,56,Female,53.9,167.2,Beginner,Weight Training,90.8,7.19,7.5,80.8,100.0,4.43,1.8,1.27,2,11.8,122.4,55.0,101,59,14.3,-0.32,3084.0,1,Weight Training,52,10.6,127.3,143.7,441.0,3.5,10.4,16.7,13.9,7.4,Evening
USER_00001,2023-04-16,Sunday,56,Female,53.9,167.2,Beginner,Weight Training,84.4,10.22,6.42,70.1,100.0,3.72,1.42,1.28,0,5.7,120.2,52.1,101,59,15.5,0.02,3279.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-04-17,Monday,56,Female,53.9,167.2,Beginner,Weight Training,75.1,8.82,5.72,73.4,100.0,3.33,1.38,1.01,0,7.0,95.8,59.3,101,59,18.6,-0.06,2698.0,1,Weight Training,65,8.78,123.8,140.2,457.0,10.8,17.3,21.5,9.5,6.0,Evening
USER_00001,2023-04-18,Tuesday,56,Female,53.9,167.2,Beginner,Weight Training,79.4,4.21,5.03,89.4,100.0,2.88,1.19,0.96,1,5.0,111.6,55.2,101,59,15.4,-0.34,2525.0,1,Walking,57,1.99,110.5,126.9,91.0,22.3,20.6,10.2,2.4,1.5,Evening
USER_00001,2023-04-19,Wednesday,56,Female,53.9,167.2,Beginner,Weight Training,83.4,13.66,5.52,78.6,100.0,3.54,1.1,0.88,1,5.0,83.1,53.2,101,59,14.9,-0.66,3802.0,1,Weight Training,50,7.97,122.2,138.6,319.0,8.4,15.8,13.2,9.0,3.6,Evening
USER_00001,2023-04-20,Thursday,56,Female,53.9,167.2,Beginner,Weight Training,56.5,15.88,6.87,64.6,100.0,4.13,1.67,1.07,0,5.0,89.9,66.8,101,59,15.6,-0.17,4178.0,1,Weight Training,74,9.39,124.9,141.3,556.0,15.2,18.5,24.4,13.6,2.4,Morning
USER_00001,2023-04-21,Friday,56,Female,53.9,167.2,Beginner,Weight Training,92.8,3.23,6.09,64.4,100.0,3.64,1.3,1.15,1,10.8,141.0,53.9,101,59,14.4,-0.36,2629.0,1,CrossFit,57,14.79,135.5,151.9,674.0,7.0,9.2,19.9,17.3,3.7,Morning
USER_00001,2023-04-22,Saturday,56,Female,53.9,167.2,Beginner,Weight Training,66.4,8.78,5.72,69.2,100.0,3.31,1.37,1.04,1,5.0,95.3,57.9,101,59,17.5,-0.34,3075.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-04-23,Sunday,56,Female,53.9,167.2,Beginner,Weight Training,43.1,3.04,6.65,72.1,100.0,4.08,1.41,1.15,1,8.1,81.9,54.5,101,59,20.6,-0.64,1729.0,1,HIIT,18,15.44,136.8,153.2,222.0,1.0,2.7,4.0,6.9,3.3,Morning
USER_00001,2023-04-24,Monday,56,Female,53.9,167.2,Beginner,Weight Training,62.7,9.93,5.29,72.7,100.0,3.21,1.15,0.93,0,9.8,110.7,56.5,101,59,14.7,-0.69,2917.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-04-25,Tuesday,56,Female,53.9,167.2,Beginner,Weight Training,46.0,12.7,6.72,65.2,100.0,4.26,1.43,1.03,0,5.0,105.5,63.4,101,59,15.5,-0.45,3275.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-04-26,Wednesday,56,Female,53.9,167.2,Beginner,Weight Training,60.4,17.65,6.41,68.3,100.0,3.73,1.5,1.18,0,11.1,66.5,62.4,101,59,17.5,0.19,4574.0,1,Weight Training,52,11.12,128.3,144.7,462.0,5.4,10.3,13.6,15.3,7.4,Evening
USER_00001,2023-04-27,Thursday,56,Female,53.9,167.2,Beginner,Weight Training,87.9,17.03,5.86,55.1,100.0,3.55,1.41,0.9,1,5.0,90.0,56.5,101,59,15.7,0.56,4381.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-04-28,Friday,56,Female,53.9,167.2,Beginner,Weight Training,97.7,8.62,6.37,69.2,100.0,3.81,1.44,1.12,0,5.0,117.6,50.5,101,59,15.7,0.22,2623.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-04-29,Saturday,56,Female,53.9,167.2,Beginner,Weight Training,78.3,7.76,5.31,72.1,100.0,3.08,1.29,0.94,0,5.0,120.5,52.2,101,59,16.3,-0.56,2984.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-04-30,Sunday,56,Female,53.9,167.2,Beginner,Weight Training,43.1,5.76,4.84,61.6,100.0,3.0,1.09,0.76,1,5.4,98.3,60.8,101,59,15.1,-1.14,2689.0,1,Weight Training,54,8.48,123.1,139.5,366.0,11.8,18.0,15.4,7.9,0.9,Morning
USER_00001,2023-05-01,Monday,56,Female,53.9,167.2,Beginner,Weight Training,65.5,13.4,6.82,75.4,100.0,4.2,1.42,1.2,1,6.3,82.7,61.4,101,59,16.3,0.63,3868.0,1,Weight Training,72,7.63,121.5,137.9,440.0,12.8,20.1,23.4,10.4,5.2,Morning
USER_00001,2023-05-02,Tuesday,56,Female,53.9,167.2,Beginner,Weight Training,80.5,19.5,6.61,86.6,100.0,4.03,1.44,1.14,0,5.0,79.4,60.9,101,59,15.3,0.98,4728.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-05-03,Wednesday,56,Female,53.9,167.2,Beginner,Weight Training,83.9,21.0,5.93,50.8,100.0,3.53,1.34,1.06,1,6.8,72.6,60.4,101,59,17.3,0.27,5011.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-05-04,Thursday,56,Female,53.9,167.2,Beginner,Weight Training,71.2,8.19,7.11,59.8,100.0,4.42,1.53,1.16,0,8.0,113.2,53.4,101,59,20.5,0.23,3245.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-05-05,Friday,56,Female,53.9,167.2,Beginner,Weight Training,81.3,11.87,5.9,66.4,100.0,3.63,1.37,0.91,1,5.9,106.5,57.8,101,59,17.3,-0.11,3406.0,1,Weight Training,52,10.21,126.5,142.9,425.0,7.3,7.9,17.4,15.3,4.0,Morning
USER_00001,2023-05-06,Saturday,56,Female,53.9,167.2,Beginner,Weight Training,70.9,6.55,7.16,70.0,100.0,4.39,1.69,1.09,1,10.6,102.1,52.2,101,59,14.5,0.44,2656.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-05-07,Sunday,56,Female,53.9,167.2,Beginner,Weight Training,47.2,7.06,5.89,70.8,100.0,3.55,1.36,0.99,1,5.0,92.5,58.8,101,59,16.0,0.5,3297.0,1,HIIT,36,11.41,128.9,145.3,329.0,4.6,7.2,10.6,9.2,4.5,Morning
USER_00001,2023-05-08,Monday,56,Female,53.9,167.2,Beginner,Weight Training,42.3,6.21,5.98,73.4,100.0,3.65,1.21,1.12,0,5.0,95.0,57.9,101,59,17.9,-0.52,2560.0,1,HIIT,20,15.51,136.9,153.3,257.0,1.5,3.6,4.6,7.4,3.6,Evening
USER_00001,2023-05-09,Tuesday,56,Female,53.9,167.2,Beginner,Weight Training,77.8,11.36,5.53,50.0,100.0,3.23,1.28,1.02,2,5.0,111.3,60.6,101,59,16.2,0.1,3380.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-05-10,Wednesday,56,Female,53.9,167.2,Beginner,Weight Training,68.0,5.26,4.0,70.2,100.0,2.47,0.89,0.64,1,9.5,96.7,58.5,101,59,15.4,-0.2,2685.0,1,Yoga,42,3.26,113.0,129.4,109.0,16.8,17.2,5.3,2.6,0.0,Evening
USER_00001,2023-05-11,Thursday,56,Female,53.9,167.2,Beginner,Weight Training,66.4,3.63,6.15,68.5,100.0,3.8,1.32,1.04,0,5.0,114.8,49.6,101,59,13.7,-0.11,1817.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-05-12,Friday,56,Female,53.9,167.2,Beginner,Weight Training,73.2,12.19,5.79,70.2,100.0,3.48,1.35,0.96,0,5.0,105.7,59.9,101,59,16.9,0.01,3763.0,1,Weight Training,45,11.18,128.4,144.8,403.0,5.4,7.6,13.8,13.5,4.7,Afternoon
USER_00001,2023-05-13,Saturday,56,Female,53.9,167.2,Beginner,Weight Training,91.0,12.44,6.1,75.2,100.0,3.53,1.47,1.1,0,5.0,94.1,54.1,101,59,16.6,0.07,3542.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-05-14,Sunday,56,Female,53.9,167.2,Beginner,Weight Training,100.0,5.12,7.7,74.3,100.0,4.54,1.79,1.37,1,9.1,127.1,53.9,101,59,18.9,-0.57,2380.0,1,Running,78,13.55,133.0,149.4,845.0,9.4,15.6,19.6,24.4,9.1,Evening
USER_00001,2023-05-15,Monday,56,Female,53.9,167.2,Beginner,Weight Training,80.8,14.14,4.74,69.8,100.0,2.97,0.96,0.81,2,5.0,89.1,59.4,101,59,15.7,0.05,4004.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-05-16,Tuesday,56,Female,53.9,167.2,Beginner,Weight Training,92.3,11.79,6.15,79.5,100.0,3.75,1.44,0.96,0,5.0,105.2,56.2,101,59,19.2,-0.55,3625.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-05-17,Wednesday,56,Female,53.9,167.2,Beginner,Weight Training,59.9,9.57,4.79,71.2,100.0,2.78,1.07,0.94,0,13.2,94.1,59.4,101,59,17.5,0.68,3037.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-05-18,Thursday,56,Female,53.9,167.2,Beginner,Weight Training,91.8,17.03,5.75,62.7,100.0,3.54,1.22,0.99,1,5.0,100.1,59.6,101,59,18.3,0.17,4245.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-05-19,Friday,56,Female,53.9,167.2,Beginner,Weight Training,95.6,7.77,6.05,56.8,100.0,3.61,1.45,0.98,0,5.0,99.6,63.8,101,59,13.1,1.13,2904.0,1,Weight Training,70,12.38,130.8,147.2,693.0,5.5,15.1,20.9,23.1,5.4,Morning
USER_00001,2023-05-20,Saturday,56,Female,53.9,167.2,Beginner,Weight Training,63.9,7.6,4.78,70.3,100.0,3.09,0.97,0.73,1,5.0,103.1,51.8,101,59,20.0,0.27,3467.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-05-21,Sunday,56,Female,53.9,167.2,Beginner,Weight Training,98.2,0.0,5.68,66.4,100.0,3.46,1.19,1.02,0,8.4,125.0,46.1,101,59,15.3,0.22,1802.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-05-22,Monday,56,Female,53.9,167.2,Beginner,Weight Training,86.3,2.89,6.99,59.3,100.0,4.04,1.67,1.28,0,5.0,124.3,50.3,101,59,15.8,0.17,2135.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-05-23,Tuesday,56,Female,53.9,167.2,Beginner,Weight Training,61.7,8.4,5.18,59.7,100.0,3.18,1.04,0.97,2,5.0,114.9,59.5,101,59,15.5,0.57,2848.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-05-24,Wednesday,56,Female,53.9,167.2,Beginner,Weight Training,53.8,12.41,5.52,84.2,100.0,3.24,1.27,1.01,1,5.0,84.2,57.3,101,59,17.0,0.21,3942.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-05-25,Thursday,56,Female,53.9,167.2,Beginner,Weight Training,92.4,13.2,5.2,66.2,100.0,3.12,1.17,0.91,2,10.0,108.4,55.8,101,59,17.1,0.44,3716.0,1,Yoga,38,5.8,117.9,134.3,176.0,6.5,10.1,12.3,6.6,2.5,Evening
USER_00001,2023-05-26,Friday,56,Female,53.9,167.2,Beginner,Weight Training,85.3,9.7,6.07,50.0,100.0,3.66,1.26,1.15,3,5.3,100.1,59.7,101,59,15.9,0.23,3410.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-05-27,Saturday,56,Female,53.9,167.2,Beginner,Weight Training,57.3,4.21,5.81,72.7,100.0,3.38,1.39,1.03,1,5.0,107.0,52.0,101,59,14.0,0.19,2593.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-05-28,Sunday,56,Female,53.9,167.2,Beginner,Weight Training,75.8,3.91,5.49,60.0,100.0,3.3,1.19,0.99,0,6.9,128.1,50.8,101,59,14.6,-0.08,2247.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-05-29,Monday,56,Female,53.9,167.2,Beginner,Weight Training,90.7,14.47,5.88,64.5,100.0,3.35,1.45,1.07,0,5.0,113.7,56.1,101,59,13.3,-0.21,4022.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-05-30,Tuesday,56,Female,53.9,167.2,Beginner,Weight Training,51.8,9.06,6.06,85.1,100.0,3.6,1.43,1.04,0,5.0,87.3,53.4,101,59,14.3,-0.33,2809.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-05-31,Wednesday,56,Female,53.9,167.2,Beginner,Weight Training,72.5,9.38,5.42,71.8,100.0,3.25,1.11,1.07,0,14.2,101.3,61.5,101,59,18.7,-0.65,3372.0,1,Running,61,9.28,124.7,141.1,453.0,10.5,18.4,20.0,11.5,0.6,Morning
USER_00001,2023-06-01,Thursday,56,Female,53.9,167.2,Beginner,Weight Training,90.8,7.85,5.83,72.8,100.0,3.41,1.34,1.08,1,7.5,129.5,54.0,101,59,15.5,-0.16,2653.0,1,CrossFit,50,12.84,131.7,148.1,514.0,6.1,11.7,14.3,13.4,4.5,Evening
USER_00001,2023-06-02,Friday,56,Female,53.9,167.2,Beginner,Weight Training,72.4,13.23,6.01,69.1,100.0,3.53,1.39,1.09,0,5.0,86.5,59.4,101,59,17.1,-0.35,3610.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-06-03,Saturday,56,Female,53.9,167.2,Beginner,Weight Training,86.7,7.67,7.19,64.2,100.0,4.03,1.78,1.38,2,5.0,116.7,55.6,101,59,16.2,0.37,3047.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-06-04,Sunday,56,Female,53.9,167.2,Beginner,Weight Training,53.6,9.27,6.12,77.7,100.0,3.73,1.39,1.0,0,5.0,95.8,61.6,101,59,17.3,1.07,3040.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-06-05,Monday,56,Female,53.9,167.2,Beginner,Weight Training,100.0,13.44,5.39,64.5,100.0,3.38,1.2,0.81,1,5.0,104.4,50.0,101,59,16.0,-0.34,3717.0,1,Weight Training,54,12.89,131.8,148.2,557.0,7.0,10.8,15.6,16.1,4.6,Evening
USER_00001,2023-06-06,Tuesday,56,Female,53.9,167.2,Beginner,Weight Training,100.0,7.84,4.41,78.6,100.0,2.66,0.9,0.85,0,5.0,110.4,54.6,101,59,17.1,0.3,2699.0,1,Swimming,48,16.62,139.1,155.5,638.0,3.7,6.0,11.1,16.7,10.5,Morning
USER_00001,2023-06-07,Wednesday,56,Female,53.9,167.2,Beginner,Weight Training,34.2,6.88,5.16,50.0,100.0,3.07,1.22,0.87,0,5.8,69.9,57.8,101,59,17.2,0.21,3125.0,1,Weight Training,48,8.77,123.7,140.1,341.0,11.8,12.9,15.5,7.8,0.6,Morning
USER_00001,2023-06-08,Thursday,56,Female,53.9,167.2,Beginner,Weight Training,59.7,7.68,5.59,61.8,100.0,3.33,1.21,1.05,0,8.0,106.1,57.0,101,59,19.0,-0.25,3029.0,1,Weight Training,57,11.58,129.2,145.6,528.0,7.6,11.8,16.9,14.5,6.1,Morning
USER_00001,2023-06-09,Friday,56,Female,53.9,167.2,Beginner,Weight Training,59.8,12.6,5.67,60.0,100.0,3.32,1.25,1.11,1,5.0,94.1,55.0,101,59,15.4,-0.03,4215.0,1,CrossFit,68,12.22,130.5,146.9,665.0,8.4,14.6,21.0,18.8,5.2,Evening
USER_00001,2023-06-10,Saturday,56,Female,53.9,167.2,Beginner,Weight Training,52.4,6.82,5.84,62.0,100.0,3.45,1.28,1.11,0,9.3,102.7,57.3,101,59,17.7,-1.12,2702.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-06-11,Sunday,56,Female,53.9,167.2,Beginner,Weight Training,79.1,6.48,5.14,63.1,100.0,3.15,1.12,0.87,0,5.0,105.6,59.6,101,59,15.4,0.64,2965.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-06-12,Monday,56,Female,53.9,167.2,Beginner,Weight Training,72.0,12.67,5.99,76.0,100.0,3.71,1.36,0.92,0,5.0,101.8,62.5,101,59,17.4,0.39,3718.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-06-13,Tuesday,56,Female,53.9,167.2,Beginner,Weight Training,100.0,13.71,5.42,75.3,100.0,3.23,1.14,1.05,0,5.0,105.8,57.5,101,59,18.9,0.39,3918.0,1,Weight Training,57,8.39,123.0,139.4,383.0,11.2,14.4,16.7,10.0,4.7,Evening
USER_00001,2023-06-14,Wednesday,56,Female,53.9,167.2,Beginner,Weight Training,100.0,3.27,6.3,86.1,100.0,3.87,1.44,0.99,0,5.0,103.7,50.4,101,59,17.1,0.82,2775.0,1,Weight Training,72,6.47,119.2,135.6,373.0,14.6,22.5,17.3,12.0,5.6,Afternoon
USER_00001,2023-06-15,Thursday,56,Female,53.9,167.2,Beginner,Weight Training,70.6,3.84,6.59,78.2,100.0,4.16,1.37,1.06,2,5.0,111.9,56.7,101,59,15.6,0.22,2598.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-06-16,Friday,56,Female,53.9,167.2,Beginner,Weight Training,68.1,11.1,7.31,63.3,100.0,4.18,1.73,1.39,0,5.0,123.7,54.2,101,59,13.8,-0.58,3406.0,1,Weight Training,58,12.2,130.4,146.8,566.0,8.2,12.7,16.2,15.2,5.8,Morning
USER_00001,2023-06-17,Saturday,56,Female,53.9,167.2,Beginner,Weight Training,73.6,2.87,6.53,53.5,100.0,4.01,1.33,1.19,0,5.0,126.2,56.6,101,59,16.5,-0.54,2441.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-06-18,Sunday,56,Female,53.9,167.2,Beginner,Weight Training,79.4,6.66,5.59,92.2,100.0,3.37,1.24,0.98,0,5.0,122.7,54.4,101,59,17.4,0.47,2728.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-06-19,Monday,56,Female,53.9,167.2,Beginner,Weight Training,78.7,11.42,5.61,86.1,100.0,3.3,1.35,0.96,1,6.4,88.6,63.5,101,59,15.6,-0.63,3894.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-06-20,Tuesday,56,Female,53.9,167.2,Beginner,Weight Training,67.9,9.99,6.95,73.0,100.0,4.27,1.61,1.07,0,5.0,103.9,62.1,101,59,17.5,0.1,3446.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-06-21,Wednesday,56,Female,53.9,167.2,Beginner,Weight Training,83.9,19.16,6.0,59.9,100.0,3.4,1.44,1.17,2,5.0,85.3,59.2,101,59,17.4,-0.51,4999.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-06-22,Thursday,56,Female,53.9,167.2,Beginner,Weight Training,100.0,18.89,7.31,59.9,100.0,4.31,1.79,1.21,1,5.0,95.8,54.9,101,59,15.4,-0.34,4625.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-06-23,Friday,56,Female,53.9,167.2,Beginner,Weight Training,69.0,12.34,5.61,57.4,100.0,3.41,1.13,1.07,1,5.0,82.9,54.4,101,59,17.7,0.75,3636.0,1,Weight Training,67,7.57,121.4,137.8,405.0,11.5,21.5,20.4,13.2,0.4,Afternoon
USER_00001,2023-06-24,Saturday,56,Female,53.9,167.2,Beginner,Weight Training,100.0,9.28,5.74,88.3,100.0,3.26,1.37,1.11,0,5.0,116.4,47.9,101,59,15.4,0.42,3182.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00001,2023-06-25,Sunday,56,Female,53.9,167.2,Beginner,Weight Training,51.6,5.53,5.66,80.4,100.0,3.32,1.38,0.96,0,5.0,85.8,55.1,101,59,16.7,0.13,2378.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
